User: Vannucci

00 Run_Number: 02

01 Start Gate Voltage: 25
02 Step Gate Voltage: 0.05
03 End Gate Voltage: 40
04 Double Linear (y/n): n
05 Turn off Keithley (y/n): n

06 CurrBias Lock-in Sens: 5e-3
07 Current Bias Resistor: 9.958e6
08 Lock-in Output Voltage: 100e-3
09 Additional Lock-in Volt Gain: 1

10 User: Vannucci
11 Save Name: S-SiA0036-V_B1
12 TimeStamp (y/n): y
13 Comments: 

Using Janis System

Lead Gates = J10, J3, J14, J16
Center Gate = J12
Current Out = J6
GND Pin = J17
Voltage + = J11
Voltage - = J15

open = J1, J2, J18, J26

Collected Data
Time, Gate Voltage, Gate Current, Device Voltage, Device Current, Device Conductane, Device Resistance
s, V, A, V, A, S, Ohms
0.414000034332,24.99766,1.110753e-10,0.000181384852,1.0042177144e-08,5.5363923907e-05,18062.3035622
1.29600000381,25.0478,1.175842e-10,0.0001810485725,1.0042177144e-08,5.5466756823e-05,18028.8168495
2.17700004578,25.09788,1.204559e-10,0.0001805895045,1.0042177144e-08,5.56077562304e-05,17983.1028581
3.07500004768,25.14737,1.194096e-10,0.0001796659695,1.0042177144e-08,5.5893596166e-05,17891.1372428
3.95399999619,25.19742,1.307702e-10,0.0001791915155,1.0042177144e-08,5.60415883307e-05,17843.8911135
4.87199997902,25.2475,1.250478e-10,0.000178565078,1.0042177144e-08,5.62381920165e-05,17781.5104672
5.76999998093,25.29742,1.184689e-10,0.0001780871315,1.0042177144e-08,5.63891228941e-05,17733.9165548
6.64899992943,25.34767,1.163695e-10,0.000177789258,1.0042177144e-08,5.6483598936e-05,17704.2543116
7.56799983978,25.39747,1.161729e-10,0.000177280607,1.0042177144e-08,5.6645660876e-05,17653.6028451
8.46599984169,25.44775,1.165871e-10,0.0001763103655,1.0042177144e-08,5.69573837337e-05,17556.9861965
9.34500002861,25.49776,1.152671e-10,0.0001758328555,1.0042177144e-08,5.71120631321e-05,17509.4357507
10.2630000114,25.54804,1.211931e-10,0.000175191525,1.0042177144e-08,5.73211355059e-05,17445.5720595
11.1610000134,25.59838,1.230746e-10,0.000174901123,1.0042177144e-08,5.74163102658e-05,17416.6538283
12.0409998894,25.64847,1.227377e-10,0.0001745271145,1.0042177144e-08,5.75393523968e-05,17379.4100619
12.9579999447,25.69847,1.25792e-10,0.0001740231935,1.0042177144e-08,5.77059697735e-05,17329.2296087
13.8569998741,25.74861,1.242192e-10,0.000173366008,1.0042177144e-08,5.79247181143e-05,17263.7870766
14.7349998951,25.79863,1.361554e-10,0.000173104459,1.0042177144e-08,5.80122384023e-05,17237.7420272
15.6540000439,25.84869,1.390482e-10,0.0001726822135,1.0042177144e-08,5.81540909192e-05,17195.6948203
16.5520000458,25.89863,1.260307e-10,0.000171736546,1.0042177144e-08,5.84743164918e-05,17101.5252507
17.4300000668,25.94895,1.226957e-10,0.0001713829375,1.0042177144e-08,5.85949645308e-05,17066.3129163
18.3489999771,25.99915,1.192763e-10,0.0001709995515,1.0042177144e-08,5.87263361565e-05,17028.1353384
19.246999979,26.04844,1.225412e-10,0.00017011383,1.0042177144e-08,5.90321030571e-05,16939.9351914
20.1429998875,26.09851,1.185179e-10,0.0001696554475,1.0042177144e-08,5.91915985722e-05,16894.2894621
21.0230000019,26.14515,1.1981e-10,0.0001693979755,1.0042177144e-08,5.92815652865e-05,16868.6504003
21.9359998703,26.19532,1.242683e-10,0.0001690649105,1.0042177144e-08,5.93983524689e-05,16835.4837876
22.8309998512,26.2452,1.267188e-10,0.0001688038925,1.0042177144e-08,5.94901989242e-05,16809.4916151
23.7109999657,26.29547,1.258271e-10,0.0001679528665,1.0042177144e-08,5.97916388882e-05,16724.7464461
24.6239998341,26.34535,1.279545e-10,0.0001671462575,1.0042177144e-08,6.00801794441e-05,16644.4243219
